customer_id,churn_probability_rf,churn_prediction_rf,actual_churn
CUST00746,0.00150867127396,0,0
CUST00747,0.0539043356137843,0,0
CUST00748,0.9640679652313364,1,1
CUST00749,0.0023071155671476,0,0
CUST00750,0.923736143447895,1,1
CUST00751,0.0409372464199772,0,0
CUST00752,0.0420538717456794,0,0
CUST00753,0.00150867127396,0,0
CUST00754,0.0945682834768878,0,0
CUST00755,0.0002953564955454,0,0
CUST00756,0.0572056640645273,0,0
CUST00757,0.025045590228142,0,0
CUST00758,0.0342171649857626,0,0
CUST00759,0.0399051355623451,0,0
CUST00760,0.0008451307887266,0,0
CUST00761,0.0539605190307255,0,0
CUST00762,0.0145765004714328,0,0
CUST00763,0.9464194562604032,1,1
CUST00764,0.9425136537758216,1,1
CUST00765,0.0002953564955454,0,0
CUST00766,0.9486744346383424,1,1
CUST00767,0.0081855735063016,0,0
CUST00768,0.054317716284446,0,0
CUST00769,0.0227303821411726,0,0
CUST00770,0.0683097698229281,0,0
CUST00771,0.036691171473925,0,0
CUST00772,0.0578438809441013,0,0
CUST00773,0.0023071155671476,0,0
CUST00774,0.0,0,0
CUST00775,0.0002953564955454,0,0
CUST00776,0.0320417450218814,0,0
CUST00777,0.026635451530882,0,0
CUST00778,0.0520323636522218,0,0
CUST00779,0.0064708009466576,0,0
CUST00780,0.94941555709042,1,1
CUST00781,0.0029598362752622,0,0
CUST00782,0.0014659746871746,0,0
CUST00783,0.0293438430859817,0,0
CUST00784,0.9404504459814929,1,1
CUST00785,0.0291301113597782,0,0
CUST00786,0.025285626157125,0,0
CUST00787,0.0160805357006011,0,0
CUST00788,0.0261110918498622,0,0
CUST00789,0.033965173304278,0,0
CUST00790,0.966374716044231,1,1
CUST00791,0.0572130954056307,0,0
CUST00792,0.0158551163236,0,0
CUST00793,0.0118527851311062,0,0
CUST00794,0.0232390049966298,0,0
CUST00795,0.0231952499309582,0,0
CUST00796,0.0162198652933016,0,0
CUST00797,0.9431497208081172,1,1
CUST00798,0.0337287435564705,0,0
CUST00799,0.0091105529692402,0,0
CUST00800,0.0002953564955454,0,0
CUST00801,0.0044484115553601,0,0
CUST00802,0.0678846351416456,0,0
CUST00803,0.9432603300198728,1,1
CUST00804,0.0270971663467185,0,0
CUST00805,0.0575369847851765,0,0
CUST00806,0.0014659746871746,0,0
CUST00807,0.0329218886135757,0,0
CUST00808,0.0121372140928957,0,0
CUST00809,0.0343847046508023,0,0
CUST00810,0.0319707088896337,0,0
CUST00811,0.0052603114376137,0,0
CUST00812,0.0199724756831813,0,0
CUST00813,0.0037417094915121,0,0
CUST00814,0.0417080109952021,0,0
CUST00815,0.0080944658258334,0,0
CUST00816,0.0686630274305629,0,0
CUST00817,0.0236083269501669,0,0
CUST00818,0.0427074762744932,0,0
CUST00819,0.9481783615265266,1,1
CUST00820,0.0341013051173943,0,0
CUST00821,0.0111853727596092,0,0
CUST00822,0.0106383987374601,0,0
CUST00823,0.0238597098341579,0,0
CUST00824,0.0059522722228066,0,0
CUST00825,0.0537724084076973,0,0
CUST00826,0.0174893864884272,0,0
CUST00827,0.0203309702647815,0,0
CUST00828,0.0564723816942658,0,0
CUST00829,0.0273984717212951,0,0
CUST00830,0.0166445651370049,0,0
CUST00831,0.0014659746871746,0,0
CUST00832,0.004361100640784,0,0
CUST00833,0.0114659746871746,0,0
CUST00834,0.9561736110418422,1,1
CUST00835,0.0048873131731652,0,0
CUST00836,0.0018040277695055,0,0
CUST00837,0.0102716326989846,0,0
CUST00838,0.0038804629187798,0,0
CUST00839,0.0243069357982339,0,0
CUST00840,0.0052281970176231,0,0
CUST00841,0.0400113965198749,0,0
CUST00842,0.0485196593027337,0,0
CUST00843,0.0002953564955454,0,0
CUST00844,0.0247842568013806,0,0
CUST00845,0.0080625219620611,0,0
CUST00846,0.0094228234031389,0,0
CUST00847,0.00150867127396,0,0
CUST00848,0.1814659746871746,0,0
CUST00849,0.002602472062693,0,0
CUST00850,0.0339077935539704,0,0
CUST00851,0.0140937501923951,0,0
CUST00852,0.0804780849590689,0,0
CUST00853,0.9619613748855756,1,1
CUST00854,0.019418578182905,0,0
CUST00855,0.9307103381300816,1,1
CUST00856,0.0136169672148787,0,0
CUST00857,0.005045590228142,0,0
CUST00858,0.0084749840307379,0,0
CUST00859,0.0632895275504397,0,0
CUST00860,0.0018040277695055,0,0
CUST00861,0.0118040277695055,0,0
CUST00862,0.9729650384542946,1,1
CUST00863,0.0470857206276148,0,0
CUST00864,0.0734201154817927,0,0
CUST00865,0.0948842780906142,0,0
CUST00866,0.8921398539875912,1,1
CUST00867,0.0050282485875706,0,0
CUST00868,0.0792528332319982,0,0
CUST00869,0.0124178028290584,0,0
CUST00870,0.0196955274038454,0,0
CUST00871,0.0256530312396742,0,0
CUST00872,0.0137686841237818,0,0
CUST00873,0.9105681834686468,1,1
CUST00874,0.00312713764482,0,0
CUST00875,0.0504444171206808,0,0
CUST00876,0.0799615254165175,0,0
CUST00877,0.0086919277062706,0,0
CUST00878,0.9926949470735188,1,1
CUST00879,0.0217356850586479,0,0
CUST00880,0.0577358609943335,0,0
CUST00881,0.0187015529275684,0,0
CUST00882,0.975420486215104,1,1
CUST00883,0.0166445651370049,0,0
CUST00884,0.0019565194531907,0,0
CUST00885,0.9883208916945116,1,1
CUST00886,0.0121308164557559,0,0
CUST00887,0.0084331939040449,0,0
CUST00888,0.0018040277695054,0,0
CUST00889,0.0207037749453726,0,0
CUST00890,0.0153102538931914,0,0
CUST00891,0.0052292584145219,0,0
CUST00892,0.0034651907271508,0,0
CUST00893,0.0483677365729865,0,0
CUST00894,0.0261083853660131,0,0
CUST00895,0.0256079099511916,0,0
CUST00896,0.0049653049741809,0,0
CUST00897,0.0174238210846734,0,0
CUST00898,0.0074177220784578,0,0
CUST00899,0.0012011734531904,0,0
CUST00900,0.0024151300776447,0,0
CUST00901,0.0136876022156314,0,0
CUST00902,0.0581144558267379,0,0
CUST00903,0.0080063695656915,0,0
CUST00904,0.0489740189330011,0,0
CUST00905,0.9456104052773796,1,1
CUST00906,0.0094206262704467,0,0
CUST00907,0.0002953564955454,0,0
CUST00908,0.0569445414420416,0,0
CUST00909,0.0335929124263415,0,0
CUST00910,0.0042636350203384,0,0
CUST00911,0.0212198387811671,0,0
CUST00912,0.0034812665827572,0,0
CUST00913,0.0417944263610098,0,0
CUST00914,0.0460796839565478,0,0
CUST00915,0.0014659746871746,0,0
CUST00916,0.0759160165413567,0,0
CUST00917,0.00312713764482,0,0
CUST00918,0.0243069357982339,0,0
CUST00919,0.0187015529275684,0,0
CUST00920,0.035273029076376,0,0
CUST00921,0.0020927776544703,0,0
CUST00922,0.0280096955796511,0,0
CUST00923,0.0044484115553601,0,0
CUST00924,0.0067124016937546,0,0
CUST00925,0.9586382874816812,1,1
CUST00926,0.0441468513347277,0,0
CUST00927,0.030812812260933,0,0
CUST00928,0.0029823609114959,0,0
CUST00929,0.00312713764482,0,0
CUST00930,0.0062350665829126,0,0
CUST00931,0.9791259362617108,1,1
CUST00932,0.0035480333519218,0,0
CUST00933,0.0262703853373369,0,0
CUST00934,0.9349098726060924,1,1
CUST00935,0.0118815748332903,0,0
CUST00936,0.00312713764482,0,0
CUST00937,0.0269508199327872,0,0
CUST00938,0.0196570849821884,0,0
CUST00939,0.0044340841313978,0,0
CUST00940,0.9255474438447772,1,1
CUST00941,0.0711666077498132,0,0
CUST00942,0.0152362547333765,0,0
CUST00943,0.0351095227788419,0,0
CUST00944,0.0063676389653274,0,0
CUST00945,0.0023071155671476,0,0
CUST00946,0.0184319533527068,0,0
CUST00947,0.0018040277695055,0,0
CUST00948,0.0202276556384219,0,0
CUST00949,0.0205197721625177,0,0
CUST00950,0.0181087933693763,0,0
CUST00951,0.9478598291703254,1,1
CUST00952,0.0742530044363123,0,0
CUST00953,0.0029746459611347,0,0
CUST00954,0.0088137254552348,0,0
CUST00955,0.0014659746871746,0,0
CUST00956,0.0894826608389341,0,0
CUST00957,0.042443335665594,0,0
CUST00958,0.0064194562604031,0,0
CUST00959,0.965946834973521,1,1
CUST00960,0.0023071155671476,0,0
CUST00961,0.8401358538934741,1,1
CUST00962,0.0140404027773545,0,0
CUST00963,0.014615166225764,0,0
CUST00964,0.0086818792842693,0,0
CUST00965,0.0472392385356808,0,0
CUST00966,0.0029705010042159,0,0
CUST00967,0.932840041749068,1,1
CUST00968,0.0745527750052637,0,0
CUST00969,0.0405772675903374,0,0
CUST00970,0.0243076652865438,0,0
CUST00971,0.0675637828932418,0,0
CUST00972,0.0027098447271505,0,0
CUST00973,0.9587944960811784,1,1
CUST00974,0.0070062260629575,0,0
CUST00975,0.0081768442545868,0,0
CUST00976,0.9866107301361678,1,1
CUST00977,0.0881972364636456,0,0
CUST00978,0.0058947124663724,0,0
CUST00979,0.00150867127396,0,0
CUST00980,0.0164816388405047,0,0
CUST00981,0.011380369270919,0,0
CUST00982,0.0416377853673602,0,0
CUST00983,0.0151342516896668,0,0
CUST00984,0.9472196222769508,1,1
CUST00985,0.0701745523273334,0,0
CUST00986,0.0253452346664494,0,0
CUST00987,0.0317680702616193,0,0
CUST00988,0.0037417094915121,0,0
CUST00989,0.0202119149686845,0,0
CUST00990,0.9591085043124864,1,1
CUST00991,0.0442666201200055,0,0
CUST00992,0.0197878788572112,0,0
CUST00993,0.002602472062693,0,0
CUST00994,0.0189674581860818,0,0
CUST00995,0.0002953564955454,0,0
CUST00996,0.9311309470133666,1,1
CUST00997,0.0534532480537806,0,0
CUST00998,0.0199038319680802,0,0
CUST00999,0.0313668203652645,0,0
CUST01000,0.0002953564955454,0,0
CUST01001,0.0057609831638431,0,0
CUST01002,0.9770358313918796,1,1
CUST01003,0.0430533464342805,0,0
CUST01004,0.0044107438470428,0,0
CUST01005,0.0632694766827888,0,0
CUST01006,0.0067124016937546,0,0
CUST01007,0.0093297851771237,0,0
CUST01008,0.0057104010007856,0,0
CUST01009,0.0044107438470428,0,0
CUST01010,0.0075481300310217,0,0
CUST01011,0.0029781209781209,0,0
CUST01012,0.0014659746871746,0,0
CUST01013,0.0314005369532683,0,0
CUST01014,0.0304279669762309,0,0
CUST01015,0.002602472062693,0,0
CUST01016,0.0185763540341959,0,0
CUST01017,0.0082171036503714,0,0
CUST01018,0.0294357361995887,0,0
CUST01019,0.0407488212046114,0,0
CUST01020,0.0716823483100102,0,0
CUST01021,0.0858113116103055,0,0
CUST01022,0.9254523079049964,1,1
CUST01023,0.0009064588036846,0,0
CUST01024,0.0408633583648787,0,0
CUST01025,0.0194578483495547,0,0
CUST01026,0.0122945406736365,0,0
CUST01027,0.0042960471567926,0,0
CUST01028,0.0087459843311388,0,0
CUST01029,0.0443336159228348,0,0
CUST01030,0.0005497742931812,0,0
CUST01031,0.0231443507009237,0,0
CUST01032,0.0380545703879608,0,0
CUST01033,0.0378478263015428,0,0
CUST01034,0.0478370636377983,0,0
CUST01035,0.0028614532324281,0,0
CUST01036,0.1113092346408961,0,0
CUST01037,0.0891728770630461,0,0
CUST01038,0.0222199911900365,0,0
CUST01039,0.0058816593345042,0,0
CUST01040,0.0229654132430923,0,0
CUST01041,0.0,0,0
CUST01042,0.0339256216943143,0,0
CUST01043,0.946707547009384,1,1
CUST01044,0.042551776934965,0,0
CUST01045,0.0058947124663724,0,0
CUST01046,0.0050282485875706,0,0
CUST01047,0.002602472062693,0,0
CUST01048,0.0536949523865559,0,0
CUST01049,0.0126919841191172,0,0
CUST01050,0.022941278453297,0,0
CUST01051,0.0319539552108322,0,0
CUST01052,0.080323288374765,0,0
CUST01053,0.0110494349700618,0,0
CUST01054,0.0069752062783295,0,0
CUST01055,0.0212058795382168,0,0
CUST01056,0.0014659746871746,0,0
CUST01057,0.1918928150387326,0,0
CUST01058,0.0067178594141905,0,0
CUST01059,0.9543812283934804,1,1
CUST01060,0.0197220348487565,0,0
CUST01061,0.0088866734126545,0,0
CUST01062,0.0170030311930302,0,0
CUST01063,0.0433276490904116,0,0
CUST01064,0.927720011105662,1,1
CUST01065,0.0018040277695055,0,0
CUST01066,0.9031440955458812,1,1
CUST01067,0.0268527223193868,0,0
CUST01068,0.0770985321557478,0,0
CUST01069,0.0041153873514974,0,0
CUST01070,0.0125888206447371,0,0
CUST01071,0.0547412820453464,0,0
CUST01072,0.0086762747262346,0,0
CUST01073,0.9588613415444815,1,1
CUST01074,0.0029823609114959,0,0
CUST01075,0.0193525994861764,0,0
CUST01076,0.0026361357940305,0,0
CUST01077,0.0159348929669529,0,0
CUST01078,0.9436398674307248,1,1
CUST01079,0.0268233041241408,0,0
CUST01080,0.0077671654665157,0,0
CUST01081,0.0537750482809625,0,0
CUST01082,0.0068664688427299,0,0
CUST01083,0.9194230492756162,1,1
CUST01084,0.0166820590614415,0,0
CUST01085,0.0171078957614465,0,0
CUST01086,0.0245529893636907,0,0
CUST01087,0.89815412287663,1,1
CUST01088,0.0002953564955454,0,0
CUST01089,0.9403171818458071,1,1
CUST01090,0.0063676389653274,0,0
CUST01091,0.0196668214350512,0,0
CUST01092,0.0206199090232849,0,0
CUST01093,0.0302430084581417,0,0
CUST01094,0.0108834517381134,0,0
CUST01095,0.0133356515848359,0,0
CUST01096,0.952602472062693,1,1
CUST01097,0.0018040277695055,0,0
CUST01098,0.9770294178859624,1,1
CUST01099,0.0046933445184615,0,0
CUST01100,0.0,0,0
CUST01101,0.0052066795045041,0,0
CUST01102,0.0536292428627859,0,0
CUST01103,0.0715412274790159,0,0
CUST01104,0.0248157535360687,0,0
CUST01105,0.011395887552898,0,0
CUST01106,0.0,0,0
CUST01107,0.0365748075741711,0,0
CUST01108,0.033883185717829,0,0
CUST01109,0.0045739036252672,0,0
CUST01110,0.0130782047816881,0,0
CUST01111,0.9888766539355862,1,1
CUST01112,0.0078407384042964,0,0
CUST01113,0.0169135528747304,0,0
CUST01114,0.0018040277695055,0,0
CUST01115,0.9850537604289894,1,1
CUST01116,0.9523527817399224,1,1
CUST01117,0.9652142581652192,1,1
CUST01118,0.016185133052586,0,0
CUST01119,0.0,0,0
CUST01120,0.0390628705541235,0,0
CUST01121,0.947518574489192,1,1
CUST01122,0.9655228222028168,1,1
CUST01123,0.0115111038328952,0,0
CUST01124,0.0284013993332657,0,0
CUST01125,0.1017556822409879,0,0
CUST01126,0.0650049016920559,0,0
CUST01127,0.056689072241141,0,0
CUST01128,0.0002953564955454,0,0
CUST01129,0.0439335529275303,0,0
CUST01130,0.0143343107050731,0,0
CUST01131,0.0526551226100752,0,0
CUST01132,0.0316611629576453,0,0
CUST01133,0.0262703853373369,0,0
CUST01134,0.0870558002394567,0,0
CUST01135,0.0055239259458068,0,0
CUST01136,0.955469463051842,1,1
CUST01137,0.0008451307887266,0,0
CUST01138,0.0383837068446387,0,0
CUST01139,0.0041304544668915,0,0
CUST01140,0.9305483260937852,1,1
CUST01141,0.004231702837672,0,0
CUST01142,0.0244578123777776,0,0
CUST01143,0.0029823609114959,0,0
CUST01144,0.0476066191742225,0,0
CUST01145,0.0229458799210673,0,0
CUST01146,0.0,0,0
CUST01147,0.0671974889210526,0,0
CUST01148,0.0166195511041466,0,0
CUST01149,0.9300134466661484,1,1
CUST01150,0.0178072974305677,0,0
CUST01151,0.0,0,0
CUST01152,0.0183203933399518,0,0
CUST01153,0.0157200763937356,0,0
CUST01154,0.0089772357798147,0,0
CUST01155,0.1008384877392276,0,0
CUST01156,0.9224650917666724,1,1
CUST01157,0.0038597098341579,0,0
CUST01158,0.0418699484249173,0,0
CUST01159,0.0083779869659666,0,0
CUST01160,0.0218847306638409,0,0
CUST01161,0.0220541212418944,0,0
CUST01162,0.9082005817250872,1,1
CUST01163,0.0112860867260804,0,0
CUST01164,0.0011706181916292,0,0
CUST01165,0.0002953564955454,0,0
CUST01166,0.0532872772939608,0,0
CUST01167,0.0002953564955454,0,0
CUST01168,0.0099004169310853,0,0
CUST01169,0.1128807896329563,0,0
CUST01170,0.0187917638353236,0,0
CUST01171,0.0090443036677575,0,0
CUST01172,0.0,0,0
CUST01173,0.0219216592561522,0,0
CUST01174,0.0255754775233166,0,0
CUST01175,0.0156793575247727,0,0
CUST01176,0.0020765439538509,0,0
CUST01177,0.0542022121501626,0,0
CUST01178,0.0384549220220449,0,0
CUST01179,0.0990596311350531,0,0
CUST01180,0.0019565194531907,0,0
CUST01181,0.9886889909208786,1,1
CUST01182,0.0046654810019336,0,0
CUST01183,0.0114124609027995,0,0
CUST01184,0.0172116581759683,0,0
CUST01185,0.0219590659277736,0,0
CUST01186,0.002602472062693,0,0
CUST01187,0.0,0,0
CUST01188,0.8552755077114722,1,1
CUST01189,0.0044484115553601,0,0
CUST01190,0.0081226044088199,0,0
CUST01191,0.0121060672166997,0,0
CUST01192,0.0508588408228598,0,0
CUST01193,0.0050497066097667,0,0
CUST01194,0.0209705356082247,0,0
CUST01195,0.0290373814320632,0,0
CUST01196,0.0002953564955454,0,0
CUST01197,0.9602884443908952,1,1
CUST01198,0.0135464535998766,0,0
CUST01199,0.0168876677652585,0,0
CUST01200,0.0089772357798147,0,0
CUST01201,0.98,1,1
CUST01202,0.0211004012574439,0,0
CUST01203,0.0382133677477061,0,0
CUST01204,0.0173039159594561,0,0
CUST01205,0.0002953564955454,0,0
CUST01206,0.0027232124586396,0,0
CUST01207,0.0021269685642502,0,0
CUST01208,0.0066682162079316,0,0
CUST01209,0.0067178594141905,0,0
CUST01210,0.0338118859874184,0,0
CUST01211,0.0197019710652765,0,0
CUST01212,0.0147766930191455,0,0
CUST01213,0.0424317951136019,0,0
CUST01214,0.0344161060869354,0,0
CUST01215,0.0188228768281726,0,0
CUST01216,0.0002953564955454,0,0
CUST01217,0.0906793833519798,0,0
CUST01218,0.0200398059530453,0,0
CUST01219,0.0200571181340466,0,0
CUST01220,0.0,0,0
CUST01221,0.00150867127396,0,0
CUST01222,0.0,0,0
CUST01223,0.0632578719541911,0,0
CUST01224,0.0023717916448197,0,0
CUST01225,0.0175750025010262,0,0
CUST01226,0.9610258781968608,1,1
CUST01227,0.0002953564955454,0,0
CUST01228,0.0031203141732079,0,0
CUST01229,0.9979047568395129,1,1
CUST01230,0.0171809234697167,0,0
CUST01231,0.005792945522004,0,0
CUST01232,0.0011706181916292,0,0
CUST01233,0.0019565194531907,0,0
CUST01234,0.0284179862442645,0,0
CUST01235,0.0155317188324133,0,0
CUST01236,0.088687614582148,0,0
CUST01237,0.0123071155671476,0,0
CUST01238,0.0123134244709686,0,0
CUST01239,0.0023071155671476,0,0
CUST01240,0.002602472062693,0,0
CUST01241,0.0115525942670103,0,0
CUST01242,0.0176460248496544,0,0
CUST01243,0.0105504226433197,0,0
CUST01244,0.0683863374632957,0,0
CUST01245,0.0752142599691499,0,0
CUST01246,0.0035425945977151,0,0
CUST01247,0.014840627105198,0,0
CUST01248,0.0307924001678945,0,0
CUST01249,0.0029314922895759,0,0
CUST01250,0.0274355365717365,0,0
CUST01251,0.0089011413183615,0,0
CUST01252,0.0314800238407509,0,0
CUST01253,0.0519260503275801,0,0
CUST01254,0.0018040277695055,0,0
CUST01255,0.0277044326493874,0,0
CUST01256,0.0195352413673278,0,0
CUST01257,0.0002953564955454,0,0
CUST01258,0.0194137953812536,0,0
CUST01259,0.0248060646748577,0,0
CUST01260,0.0064194562604031,0,0
CUST01261,0.0081768442545868,0,0
CUST01262,0.0174579720166619,0,0
CUST01263,0.0197220348487565,0,0
CUST01264,0.056296770903755,0,0
CUST01265,0.011749584152427,0,0
CUST01266,0.9905019304534924,1,1
CUST01267,0.007545381908751,0,0
CUST01268,0.0094228234031389,0,0
CUST01269,0.9892921315934464,1,1
CUST01270,0.0196915655828765,0,0
CUST01271,0.0019565194531907,0,0
CUST01272,0.0486760066777611,0,0
CUST01273,0.0055235535131685,0,0
CUST01274,0.0387027200173313,0,0
CUST01275,0.0002953564955454,0,0
CUST01276,0.032034450651963,0,0
CUST01277,0.0068222861627209,0,0
CUST01278,0.0426680550202169,0,0
CUST01279,0.0228349700839815,0,0
CUST01280,0.0448247795347638,0,0
CUST01281,0.0107591391334067,0,0
CUST01282,0.0061900689619178,0,0
CUST01283,0.0513264296055806,0,0
CUST01284,0.0735812614945858,0,0
CUST01285,0.0046654810019336,0,0
CUST01286,0.002602472062693,0,0
CUST01287,0.0033161364287761,0,0
CUST01288,0.0581249462938438,0,0
CUST01289,0.9644907033331224,1,1
CUST01290,0.0567058439865545,0,0
CUST01291,0.0121308164557559,0,0
CUST01292,0.0809072900395328,0,0
CUST01293,0.0194093364995429,0,0
CUST01294,0.0026361357940305,0,0
CUST01295,0.0330179841668293,0,0
CUST01296,0.0256993023579978,0,0
CUST01297,0.0102789650242886,0,0
CUST01298,0.0009064588036846,0,0
CUST01299,0.0219647714947169,0,0
CUST01300,0.0514078701181062,0,0
CUST01301,0.0018122757613296,0,0
CUST01302,0.0300892951035491,0,0
CUST01303,0.9662660221033952,1,1
CUST01304,0.0087035536713498,0,0
CUST01305,0.0413904758462357,0,0
CUST01306,0.0832345904482196,0,0
CUST01307,0.0089683389197061,0,0
CUST01308,0.0077671654665157,0,0
CUST01309,0.0432714148944546,0,0
CUST01310,0.0385706538477705,0,0
CUST01311,0.004617089809398,0,0
CUST01312,0.0023717916448197,0,0
CUST01313,0.0712241442612021,0,0
CUST01314,0.9730913170740092,1,1
CUST01315,0.0400543302685749,0,0
CUST01316,0.9778646835857228,1,1
CUST01317,0.0284720406080306,0,0
CUST01318,0.0237664003491435,0,0
CUST01319,0.9673645950730466,1,1
CUST01320,0.9593492848612656,1,1
CUST01321,0.0100953442182001,0,0
CUST01322,0.004491032185456,0,0
CUST01323,0.0262137124426885,0,0
CUST01324,0.9414514899835592,1,1
CUST01325,0.0238760458659647,0,0
CUST01326,0.002602472062693,0,0
CUST01327,0.0020765439538509,0,0
CUST01328,0.002602472062693,0,0
CUST01329,0.008729588948865,0,0
CUST01330,0.0070062260629575,0,0
CUST01331,0.018196520930974,0,0
CUST01332,0.0104920721660395,0,0
CUST01333,0.9627543109457952,1,1
CUST01334,0.0042636350203384,0,0
CUST01335,0.0307665114042666,0,0
CUST01336,0.035703039511343,0,0
CUST01337,0.0490761204547384,0,0
CUST01338,0.0475931371937624,0,0
CUST01339,0.0014659746871746,0,0
CUST01340,0.0667092820419575,0,0
CUST01341,0.0445725232705344,0,0
CUST01342,0.0526025423062131,0,0
CUST01343,0.0057104010007856,0,0
CUST01344,0.0216896600721389,0,0
CUST01345,0.0002953564955454,0,0
CUST01346,0.0105229109632496,0,0
CUST01347,0.0053450631053121,0,0
CUST01348,0.0131302089362534,0,0
CUST01349,0.0573902854704034,0,0
CUST01350,0.0530599884989801,0,0
CUST01351,0.0285267238475442,0,0
CUST01352,0.0277102919570668,0,0
CUST01353,0.0152623875733881,0,0
CUST01354,0.0042636350203384,0,0
CUST01355,0.0002953564955454,0,0
CUST01356,0.0240182166069339,0,0
CUST01357,0.0019565194531907,0,0
CUST01358,0.0086796699174793,0,0
CUST01359,0.0053599818230699,0,0
CUST01360,0.0162337826936949,0,0
CUST01361,0.0314940443811693,0,0
CUST01362,0.0692905438519672,0,0
CUST01363,0.0823821539318023,0,0
CUST01364,0.0106690163794789,0,0
CUST01365,0.9160976328715688,1,1
CUST01366,0.0252067024560694,0,0
CUST01367,0.9578813721761094,1,1
CUST01368,0.052128089455769,0,0
CUST01369,0.0197509851415818,0,0
CUST01370,0.0075401905594151,0,0
CUST01371,0.0140433031910474,0,0
CUST01372,0.002602472062693,0,0
CUST01373,0.0306133133760621,0,0
CUST01374,0.0078407384042964,0,0
CUST01375,0.03581200283385,0,0
CUST01376,0.0086610291643474,0,0
CUST01377,0.0029705010042159,0,0
CUST01378,0.0218282754391008,0,0
CUST01379,0.0002953564955454,0,0
CUST01380,0.012007083238637,0,0
CUST01381,0.0,0,0
CUST01382,0.9888782646611208,1,1
CUST01383,0.0252639452146991,0,0
CUST01384,0.0547187580795119,0,0
CUST01385,0.0031203141732079,0,0
CUST01386,0.0121611836243969,0,0
CUST01387,0.0744344315683388,0,0
CUST01388,0.0073715639584309,0,0
CUST01389,0.9314306245829288,1,1
CUST01390,0.0002953564955454,0,0
CUST01391,0.9872185045695392,1,1
CUST01392,0.022161608101617,0,0
CUST01393,0.0067693744440261,0,0
CUST01394,0.0179444232975549,0,0
CUST01395,0.0245640169662687,0,0
CUST01396,0.002602472062693,0,0
CUST01397,0.0140937501923951,0,0
CUST01398,0.007533372484662,0,0
CUST01399,0.0067178594141905,0,0
CUST01400,0.9516299836663296,1,1
CUST01401,0.04769381167469,0,0
CUST01402,0.090856883756684,0,0
CUST01403,0.0185110919821736,0,0
CUST01404,0.0315594207089658,0,0
CUST01405,0.0208417358300468,0,0
CUST01406,0.9808113814116948,1,1
CUST01407,0.0024151300776447,0,0
CUST01408,0.0338939131319471,0,0
CUST01409,0.0546644865797777,0,0
CUST01410,0.960773565372592,1,1
CUST01411,0.045076715901916,0,0
CUST01412,0.008564090487684,0,0
CUST01413,0.0147397244133228,0,0
CUST01414,0.0023071155671476,0,0
CUST01415,0.9035157679232236,1,1
CUST01416,0.0390162021746147,0,0
CUST01417,0.0115919651254039,0,0
CUST01418,0.911380369270919,1,1
CUST01419,0.0234616645560547,0,0
CUST01420,0.9644531241139292,1,1
CUST01421,0.0109420724504767,0,0
CUST01422,0.0029705010042159,0,0
CUST01423,0.0018040277695055,0,0
CUST01424,0.0021269685642502,0,0
CUST01425,0.0029823609114959,0,0
CUST01426,0.0115010290245475,0,0
CUST01427,0.0123337904345583,0,0
CUST01428,0.9536262712837608,1,1
CUST01429,0.951313416435331,1,1
CUST01430,0.0544760328475239,0,0
CUST01431,0.9705313221449616,1,1
CUST01432,0.0148049917830923,0,0
CUST01433,0.0070062260629575,0,0
CUST01434,0.0134220104037654,0,0
CUST01435,0.0124840288944263,0,0
CUST01436,0.0312914916027219,0,0
CUST01437,0.0728351546409099,0,0
CUST01438,0.018098877657954,0,0
CUST01439,0.0305286906377347,0,0
CUST01440,0.0665335306179444,0,0
CUST01441,0.9661027328234,1,1
CUST01442,0.002602472062693,0,0
CUST01443,0.9575410189729182,1,1
CUST01444,0.022732143218651,0,0
CUST01445,0.98856834356061,1,1
CUST01446,0.0562884620331094,0,0
CUST01447,0.0002953564955454,0,0
CUST01448,0.0002953564955454,0,0
CUST01449,0.0106275089070994,0,0
CUST01450,0.0014659746871746,0,0
CUST01451,0.0134690459101893,0,0
CUST01452,0.0395243825932613,0,0
CUST01453,0.0288020363444727,0,0
CUST01454,0.0965655981177019,0,0
CUST01455,0.0160410826496984,0,0
CUST01456,0.0622339181359843,0,0
CUST01457,0.0002953564955454,0,0
CUST01458,0.0070117761697931,0,0
CUST01459,0.0058947124663724,0,0
CUST01460,0.8674089211163166,1,1
CUST01461,0.0322886127474731,0,0
CUST01462,0.0,0,0
CUST01464,0.0018040277695055,0,0
CUST01465,0.0046933445184615,0,0
CUST01466,0.0014659746871746,0,0
CUST01467,0.0080202076139826,0,0
CUST01468,0.0058947124663724,0,0
CUST01469,0.0626361062656617,0,0
CUST01470,0.0088524081687435,0,0
CUST01471,0.0094660548383788,0,0
CUST01472,0.0,0,0
CUST01473,0.0072380159891166,0,0
CUST01474,0.0125830790944288,0,0
CUST01475,0.8903320132916616,1,1
CUST01476,0.0063627542930328,0,0
CUST01477,0.0067778327399976,0,0
CUST01478,0.0019565194531907,0,0
CUST01479,0.0021269685642502,0,0
CUST01480,0.0012011734531904,0,0
CUST01481,0.0020927776544703,0,0
CUST01482,0.016991062724887,0,0
CUST01483,0.0296969212121407,0,0
CUST01484,0.0644249895480892,0,0
CUST01485,0.0305310918119676,0,0
CUST01486,0.0229598362752622,0,0
CUST01487,0.0026361357940305,0,0
CUST01488,0.0081136581648334,0,0
CUST01489,0.9682539287691232,1,1
